0.118562624	-0.12773085	0.14567943	-0.13870439	0.18938166	-0.13569757	0.17570181	0.12254	-0.14797273	-0.1250944	0.13537854	-0.13584383	-0.11404873	0.12813058	0.18841563	0.20470461
0.07740036	0.00040627806	0.0799219	-0.07081298	0.090445794	-0.038230132	0.026286533	-0.007871517	-0.11384182	-0.020623576	0.098423384	-0.11410519	-0.02490846	0.04251929	0.051080324	0.009849123
-0.020706741	0.024039384	-0.11896066	0.029791754	-0.10523855	0.11438154	-0.032172456	-0.029246476	0.122794665	0.024526972	-0.081680804	0.060419045	0.09934141	-0.07439122	-0.11080564	-0.0892183
0.10132468	-0.04327628	0.059352376	-0.05070587	0.0815455	-0.06469314	0.09790899	0.11851556	-0.060158968	-0.12507942	0.06347939	-0.054670177	-0.06200844	0.06732994	0.06439356	0.040585745
0.30550927	-0.28481424	0.34583548	-0.26781082	0.2417116	-0.36441824	0.21044785	0.21990725	-0.41070607	-0.41123077	0.28590885	-0.40747318	-0.25787267	0.21863477	0.2804439	0.28576896
-0.15310787	0.06630026	-0.042871334	0.097122625	-0.07239413	0.06773685	-0.12159759	-0.07427772	0.0398543	0.054626506	-0.06864368	0.044377413	0.12768514	-0.13704185	-0.12843776	-0.1334254
-0.11213902	0.06021268	-0.11479513	0.050249513	-0.08345237	0.06891109	-0.09224491	-0.11613756	0.17678484	0.09902638	-0.10942033	0.10930559	0.10568158	-0.08172366	-0.11798655	-0.053784817
0.087849654	-0.12461456	0.092334405	-0.11704826	0.096860014	-0.14946409	0.09847926	0.12659611	-0.15174697	-0.12632793	0.07280994	-0.15726373	-0.13968642	0.073326364	0.12223696	0.15767536
0.13868165	-0.15033296	0.19758178	-0.19350317	0.1847672	-0.23712347	0.1491431	0.1402697	-0.20037304	-0.2556594	0.18380606	-0.28248087	-0.17030977	0.12771115	0.13362932	0.18146698
-0.0509479	0.07253799	-0.11547413	0.05079349	-0.044649653	0.13926336	-0.05582035	-0.10583539	0.08613325	0.118328825	-0.1357201	0.13136664	0.11682232	-0.07978799	-0.098735355	-0.0713564
0.048976038	-0.036685146	0.031368256	0.005239359	0.02769576	-0.066436075	-0.002176361	-0.03150126	-0.015394866	-0.08713586	0.058972858	-0.058746103	-0.04177343	0.011875491	0.018249467	-0.0001427416
0.19095516	-0.17100374	0.07570893	-0.16405515	0.1022665	-0.17495452	0.14386041	0.10899179	-0.09158002	-0.08618035	0.15824357	-0.15634646	-0.12418158	0.13716455	0.11815147	0.12355539
-0.027246425	-0.015104486	-0.0147853475	0.016148606	0.017504837	-0.007407389	0.032122377	-0.050203323	0.040260326	0.048819184	-0.04464063	0.084798984	-0.012995317	0.0054613287	-0.057826716	-0.015614745
-0.1550813	0.12629732	-0.1965423	0.1788706	-0.1992599	0.233679	-0.11764013	-0.15417176	0.32283276	0.29929456	-0.23893875	0.2506153	0.17097391	-0.108120196	-0.14188631	-0.2629097
0.32591414	-0.33216512	0.34847048	-0.31845027	0.3351818	-0.32351696	0.3233102	0.28240716	-0.31671807	-0.35321173	0.3011103	-0.30126673	-0.3130216	0.3593436	0.32029802	0.3713374
-0.062342264	0.10637897	-0.14950223	0.10059196	-0.043350145	0.11785322	-0.1187958	-0.025927534	0.08635522	0.10667627	-0.122690886	0.08226275	0.06354803	-0.07146379	-0.063392915	-0.07655625
-0.100381374	0.02636415	-0.121261396	0.07298902	-0.057114277	0.07570983	-0.085487805	-0.012229726	0.13353232	0.11860792	-0.08801671	0.07488307	0.044156972	-0.011877507	-0.055290088	-0.05364951
-0.19128793	0.17431207	-0.2541494	0.20677872	-0.23466612	0.2214533	-0.13771552	-0.17088489	0.327158	0.24743147	-0.2474455	0.24515897	0.18910828	-0.2033158	-0.21229108	-0.19587074
-0.08745816	0.10617762	-0.064971305	0.08450265	-0.030769449	0.122755535	-0.015685692	-0.025581084	0.13148667	0.0667279	-0.07502499	0.074646965	0.037455678	-0.091093644	-0.035640176	-0.030939734
0.073294535	-0.13297068	0.14526297	-0.07827964	0.07287081	-0.13895474	0.0253423	0.06782092	-0.218694	-0.20542575	0.11082628	-0.14728817	-0.12604998	0.09443556	0.027379816	0.12908325
-0.14001092	0.2062685	-0.2734593	0.18819773	-0.15906999	0.29176396	-0.12992422	-0.13770638	0.39563316	0.2955432	-0.18271457	0.3163035	0.2016994	-0.15170193	-0.20053335	-0.24213433
0.045088693	-0.011222139	0.10501714	-0.06953178	0.044371407	-0.09687583	0.052804254	0.014305076	-0.120342016	-0.04504901	0.05897271	-0.11395311	-0.058194783	0.034629468	0.03015349	0.03556903
-0.09973706	0.11984101	-0.10351557	0.13024166	-0.10775142	0.0410279	-0.13383576	-0.113373734	0.08552382	0.06695448	-0.095249504	0.11630406	0.069125555	-0.12876062	-0.0546194	-0.043448035
0.18926316	-0.13896547	0.1308564	-0.17815633	0.12896803	-0.18320827	0.115959205	0.19746122	-0.16618192	-0.18420833	0.14457029	-0.1477854	-0.17261851	0.19790931	0.11233187	0.15397981
-0.20190638	0.12178357	-0.14743383	0.21128242	-0.1756398	0.14055642	-0.19997308	-0.12868455	0.17847869	0.12263283	-0.18195134	0.1521419	0.15752804	-0.16525641	-0.20533721	-0.19506927
-0.1693989	0.13044508	-0.13428225	0.10980055	-0.14928912	0.15664284	-0.07628898	-0.12999691	0.11975639	0.116240144	-0.12797293	0.1623593	0.15240143	-0.12065048	-0.13127868	-0.16071208
-0.026609423	0.029622896	-0.0662165	0.0575091	0.00035636092	0.09962302	0.055162083	-0.0069335885	0.12719406	0.07687554	-0.04187556	0.03479749	0.052667283	0.059646998	0.0012027181	-0.0817901
0.0641833	-0.067526	0.015358404	-0.0137954	0.048690565	-0.022905493	0.018119339	0.081985116	-0.09740374	-0.010956056	0.06455067	-0.10120922	-0.020611238	0.028382713	0.013770742	0.0063528144
-0.22866543	0.20748992	-0.2638221	0.189646	-0.22748539	0.26413497	-0.19702348	-0.26212707	0.2873952	0.20526403	-0.24073598	0.22034815	0.2236898	-0.19764046	-0.19798657	-0.21835406
0.093525976	-0.0794237	0.17011343	-0.06921654	0.0941907	-0.15579285	0.031089656	0.022358524	-0.17760086	-0.17389841	0.07406037	-0.14510836	-0.12648566	0.068324424	0.07209105	0.103467435
-0.13031733	0.14449103	-0.19353351	0.16156977	-0.16318461	0.20855238	-0.11687973	-0.08102036	0.27249318	0.27167395	-0.17018597	0.23264839	0.13251448	-0.11677628	-0.15270245	-0.17491618
0.15329665	-0.11416374	0.16007768	-0.15202342	0.09712589	-0.15923123	0.09537747	0.1376041	-0.13975897	-0.15073314	0.12403619	-0.14858802	-0.13399994	0.15166746	0.10893224	0.17464009
-0.659692	0.6753626	-0.728553	0.68861175	-0.6912187	0.6929932	-0.655992	-0.6003041	0.7152303	0.74224436	-0.6552942	0.741837	0.680103	-0.59693146	-0.6116584	-0.66182774
-0.027404657	0.01709341	-0.023682844	0.062145863	0.012446799	0.03822209	-0.019949017	-0.040246714	0.01617364	0.014402975	0.0058409967	0.030703481	0.015860043	-0.012050015	0.009919928	-0.016199686
-0.10024393	0.1238002	-0.11656482	0.10650446	-0.038217083	0.15612543	-0.05693408	-0.08370098	0.16577631	0.16404448	-0.13237132	0.18247356	0.07513418	-0.050909586	-0.082835466	-0.105043724
-0.020428885	0.0827304	-0.019553438	0.024878852	-0.026062634	0.09915984	-0.037895303	-0.06348864	0.08382431	0.044383887	-0.01076558	0.010619665	0.024875272	-0.051213592	-0.0014237314	-0.080980234
0.674579	-0.762137	0.72647053	-0.67420626	0.7113068	-0.76496345	0.6852906	0.6896371	-0.8041351	-0.68930346	0.6566091	-0.7369482	-0.7308934	0.65229785	0.6580457	0.7045621
-0.2759341	0.29652914	-0.35173658	0.2669472	-0.27255177	0.2863535	-0.29343393	-0.21147534	0.3094461	0.33238557	-0.25675002	0.33992836	0.23488145	-0.23827055	-0.2737504	-0.30651087
0.5873245	-0.6116942	0.5894034	-0.6254864	0.5618079	-0.6441766	0.6117049	0.6267799	-0.5655533	-0.5822319	0.6098979	-0.5947115	-0.6428626	0.63275874	0.58976734	0.62860024
0.09287383	-0.100502975	0.041561622	-0.057761364	0.08240282	-0.10150776	0.10916816	0.06901041	-0.10744711	-0.111457005	0.10733375	-0.06605943	-0.12611955	0.12108395	0.0665576	0.064795494
